pt_ms,pt_tf,ms_tf
4.291052e-05,-100,-100
2.4099927e-05,-100,-100
2.383024e-05,-100,-100
1.3067189e-05,-100,-100
1.4231497e-05,-100,-100
2.6112208e-05,-100,-100
1.0260494e-05,-100,-100
1.07652295e-05,-100,-100
3.0789135e-05,-100,-100
4.3282216e-05,-100,-100
3.8003724e-05,-100,-100
0.00014162013,-100,-100
3.6579506e-05,-100,-100
3.2136883e-05,-100,-100
2.1825965e-05,-100,-100
2.3409735e-05,-100,-100
4.354241e-05,-100,-100
3.3428296e-05,-100,-100
0.03507807,-100,-100
0.024754994,-100,-100
0.8351068,-100,-100
0.74882823,-100,-100
0.77658343,-100,-100
1.1487967,-100,-100
1.0733857,-100,-100
